year,id,QRA,LRA,CRA,RTR,ITR,NWR,ATR,ETR,FAT,LTA,CAT,GPM,EBI,NPM,REQ,ROA,CAS,ICU,CEQ,LTE,STF,STD,ICR,DER,LER,TFD
2002,79,0.239871578107487,0.908995231672334,0.0309276392028724,33.1186161449753,1.73854977003009,-29.375626252505,0.536936644062985,0.769990501037444,0.786325674647212,Inf,2.94096378995415,0.564848174757144,0.283485762608282,0.182652198321501,0.140640457701164,0.0980726583974738,0.182571660996668,0.736113491303821,0.0340239839828125,0,0.3465692775489,0.66359153047486,4.11524892199138,0.43404349386726,0.30267108056587,0.3465692775489
2003,79,0.325566006522664,1.31409094967255,0,23.9172970417398,1.66792400705527,11.8420753423512,0.558894110312772,0.719582498506456,0.826688595313744,19.327029608405,2.83046519063224,0.556717435780859,0.263877024563742,0.17277218566049,0.124323841029997,0.0965613569915129,0.197456627328433,0.752250019982415,0,0.0289177448183615,0.280914838203542,0.672887387403306,3.81232915833707,0.287511328583795,0.223307804910769,0.534212786107803
2004,79,0.397500562403059,1.65196130666951,0,34.7905467134683,1.91122269361636,6.56998220252797,0.577815169805414,0.720700162061639,0.901459076462285,19.778011644753,2.59290224550791,0.440265141201787,0.277812253382333,0.17040131907195,0.122808258270672,0.0984604671146256,0.222844949440903,0.759376590239602,0,0.0292150282942474,0.393967590298841,0.680410377871497,3.53520111152148,0.247284944603208,0.198258582109219,0.688216741387019
2005,79,0.421076295365635,1.37526209855326,0,21.2889046530569,2.09642857142857,9.07304100508365,0.624719165228762,0.807949298072254,1.04221321280378,22.939725949833,2.47572329042528,0.412476227265491,0.235497243535235,0.150153589451509,0.121316487200376,0.0938038250582486,0.252338041026163,0.693821057230765,0,0.027233070115788,0.34297253744739,0.809064206210521,3.78547056022854,0.29330099981952,0.226784968073115,0.533908331236869
2006,79,0.595563800613002,1.41917513577459,0.180055922998333,62.1150520797876,3.34277618547076,11.7044410806373,0.701470276188045,0.854093086343711,1.24140520830499,7.71781663156292,3.45708613085585,0.438844245118412,0.283687780028233,0.182671567982745,0.156018523285627,0.128138675244559,0.202907954744647,0.580345099346782,0.126873645443385,0.0908897308235207,0.338651040523854,0.800108419272816,3.84850647516244,0.217575591349435,0.178695756464941,0.538542621251038
2007,79,0.453490419121132,1.10541675130341,0.0892917597670797,20.1468182279509,2.53490231920484,31.8752970646798,0.619502990992071,0.910940095634057,1.37271642212151,2.6472770626737,3.03974972283304,0.508191667178824,0.361839858221339,0.233850159138286,0.213023486329469,0.14487087303014,0.20380065711946,0.589756154331461,0.0807765574945332,0.234015169672639,0.203322837287884,0.576268012033384,3.87415453986473,0.470436961370082,0.319930043741387,0.268525130030005
2008,79,0.364192020187592,1.08815407322763,0.0217290387087559,20.5682853873487,2.0808883371834,34.5857412908453,0.546888944875972,0.947963101747763,1.44206641650926,1.67247737122616,2.80187709203877,0.505888335376471,0.311719671119926,0.193798752254609,0.183714066302125,0.105986395138803,0.195186629145832,0.665312082959592,0.0199687151326872,0.32699332994564,0.146331616702707,0.423961505756726,3.62254434916746,0.733374043541418,0.423090472753981,0.17783149432654
2009,79,0.502970297029703,1.14792483329966,0.180642554051324,20.48310646336,2.24710619864573,19.1568863147926,0.419150499635774,0.8424045452434,1.23714633529561,1.10083381912603,2.46861042853354,0.488569423898204,0.314927915971052,0.201606156139597,0.169833942281047,0.0845033210755598,0.169792080107499,0.561843874756208,0.157364444788667,0.38075728811506,0.0897839987436807,0.294390344107752,3.80834674637848,1.00979014930298,0.502435614809431,0.122591063318808
2010,79,0.479979524135593,0.783878580783268,0.314812426456412,23.3089370576086,2.35507779002818,-7.15145251190432,0.373026946611232,Inf,1.21001160630175,0.919664267636511,1.97171105860482,0.509954062145143,0.279295275455077,0.162749045112006,Inf,0.0607097793620252,0.189189458051316,0.387686389318117,0.401608660032329,0.405612090996959,0.0724272538627555,0.416739853773546,3.25807584622023,Inf,0.579139384821945,0.10352156964873
2011,79,0.237380286270602,0.551234210156922,0.0421970483469047,21.1688658529348,2.45634932935389,-3.3139207184887,0.279762138194101,0.543825616391433,0.526180564365676,8699.71544715447,2.69789904419495,0.48160999565447,0.29345787405438,0.207083681832412,0.112617410917119,0.0579341736145426,0.103696296122,0.569365830536849,0.0765501261884532,3.21576193949662e-05,0.0976024741983838,0.3874167585589,3.3974812554773,0.943885687684165,0.485566457772863,0.261989782732301
2012,79,0.24291881988513,0.601731616139008,0.063414658498373,23.5184438460824,2.3550809157544,-3.70416276698867,0.284078759850389,0.522592805458538,0.478652457648029,Inf,2.45167592860175,0.427193599382769,0.299023901360289,0.208467868605967,0.108943808302754,0.059221293582237,0.115871252205998,0.596300388130158,0.105386947930825,0,0.0950459076300921,0.421912446400143,3.30208703125876,0.839605346537572,0.456405145874272,0.282086107303271
2013,79,0.514381321740012,1.03723183375758,0.218797879453099,28.0041252461966,2.20501174463065,53.4209218389444,0.275274610103579,0.524524706545325,0.48248348332782,1.08468713939802,1.91756444061205,0.420354271448619,0.17032464360753,0.114332454281749,0.0599701970307412,0.0314728217745937,0.14355429432959,0.504082592725137,0.210944045807444,0.253782496449944,0.0574320411787068,0.291253374482098,3.04193577101487,0.90545981101548,0.475192289955951,0.233947410210305
2014,79,0.388591790226243,1.0713123930871,0.0364694449338206,29.9051298390951,1.74609471898459,29.9189525190864,0.226350355325726,0.519567814969538,0.483025798069641,Inf,1.99156858126818,0.441273316659075,0.166785197733793,0.154071209203338,0.080050441515493,0.0348740729486398,0.113654311207095,0.637274997718944,0.0340418398677624,0,0.0490479248954852,0.187984568174252,13.1176938869569,1.29541417870479,0.564348774492515,0.150950237575419
