QRA,LRA,CRA,NWR,ATR,ETR,FAT,CAT,GPM,EBI,NPM,REQ,ROA,CAS,ICU,CEQ,STF,STD,DER,LER,TFD
4.388564909,4.870454216,2.334540713,1.771228435,0.986919499,1.329321698,3.446580107,1.407560416,0.571527827,0.355611562,0.228026238,0.303120226,0.225043541,0.701156048,0.098941348,0.479327104,0.316770249,0.558900338,0.346943864,0.257579234,0.757880033
0.861710253,0.869973838,0.400092219,-15.3504371,0.167632132,0.244138586,0.181347912,2.294274074,0.412230041,0.214030739,0.145135565,0.035433192,0.024329384,0.073065434,0.009498659,0.459889943,0.18196657,0.26800576,0.456394926,0.313373054,0.213197866
3.126751118,3.308867362,1.010283159,5.418299177,1.732980997,2.203835703,3.199717929,3.780790452,0.111224283,0.083491179,0.054286837,0.119639271,0.094078058,0.458364731,0.055038847,0.305325977,0.648420137,0.648371823,0.271702175,0.213652363,0.977823944
0.97531784,1.477396717,0.65501454,9.365535642,1.31772914,2.252891241,4.823797856,3.026320498,0.546772954,0.433069766,0.284800873,0.641625392,0.375290409,0.435422864,0.339840255,0.443357246,0.545893555,0.710014846,0.709677029,0.415094206,0.77519069
1.089783669,1.658872077,0.135050644,3.576390207,1.17642652,2.677084813,7.589206605,1.420473391,0.256155806,0.085172999,0.053597962,0.143486291,0.063054064,0.828193283,0.34305744,0.081411126,0.884298441,0.890534521,1.275749396,0.560619303,0.884298441
1.002638107,2.94616162,0.206297332,3.058533405,0.945353859,1.956685813,1.776667816,2.020391647,0.157422175,0.104486542,0.063948027,0.125126198,0.060453514,0.46790624,0.65967987,0.070022408,0.147543849,0.307276704,1.069791957,0.516859655,0.331103544
2.746149533,3.3755483,1.52082715,2.959766205,0.608386579,0.835128116,0.862355744,2.082940889,0.216704427,0.101417052,0.060115672,0.050204288,0.036573568,0.292080578,0.186458232,0.450542257,0.259494004,0.31870211,0.372689275,0.271502239,0.940791894
2.062366269,2.293285853,0.007421723,3.418395391,0.892470492,1.241271485,1.76850421,1.927785145,0.767013616,0.713454382,0.448402639,0.556589409,0.400186124,0.462951224,0.100693764,0.003236283,0.105341895,0.718399648,0.390826359,0.281002985,0.24809953
0.235546062,0.596174386,0.041924243,-7.239106623,1.505037769,4.711568222,2.545940562,4.903492581,0.665354084,0.563836187,0.376307816,1.772999948,0.566357476,0.306931793,0.60490409,0.070322114,0.276473325,0.756482139,2.13053155,0.68056543,0.276473325
2.454464681,2.955963985,1.558471264,4.465293008,1.304935958,1.769976379,2.398851274,2.954688336,0.744572909,0.678163916,0.443330326,0.784684204,0.578517683,0.441649274,0.169656771,0.527229449,0.553107689,0.568663233,0.356370302,0.262738207,0.896137704
0.357773395,0.714095938,0.277260156,-11.96126643,1.656666835,5.640295974,2.755373187,4.788956896,0.24572846,0.016229033,0.009046549,0.051025215,0.014987118,0.345934798,0.498984133,0.388267376,0.627740132,0.685899808,2.40460487,0.706280159,0.632860435
0.428292261,0.580586673,0.112885331,-5.301475954,1.033658376,3.155325615,2.012871637,3.829763537,1,0.085742269,0.040192184,0.126819428,0.041544988,0.269901357,0.262311244,0.194433211,0.602209171,0.691360707,2.05258177,0.672408682,0.602209171
0.362490235,0.959470381,0.006626977,-62.6925889,0.483941889,5.478205314,0.80229492,2.648238878,0.140032442,-0.021320809,-0.021506345,-0.117816175,-0.010407821,0.182741026,0.622197577,0.006906911,0.088409761,0.208915828,10.31996515,0.911660505,0.879491119
0.186864842,0.210278056,0.004388319,-0.325067069,0.160265297,0.456554488,0.18602804,1.220824476,0.300899239,-0.213296972,-0.213296972,-0.09738169,-0.034184103,0.131276281,0.111344069,0.020869126,0.933946204,0.961986817,1.848742028,0.648967864,0.933946204
1.421043401,1.836866875,0.44166002,6.020551192,0.727511479,0.956389655,1.714290484,2.742931418,0.696234368,0.24127405,0.14794943,0.141497304,0.107634909,0.265231378,0.226376489,0.240442041,0.53150637,0.603361654,0.314604212,0.239314776,0.784888936
0.453490419,1.105416751,0.08929176,31.87529706,0.619502991,0.910940096,1.372716422,3.039749723,0.508191667,0.361839858,0.233850159,0.213023486,0.144870873,0.203800657,0.589756154,0.080776557,0.203322837,0.576268012,0.470436961,0.319930044,0.26852513
0.966747662,1.185748425,0.38432231,23.31173591,0.858641785,1.14626923,4.335137491,3.651801791,0.691911194,0.682119177,0.479246957,0.54934604,0.411501462,0.235128256,0.184694121,0.324117917,0.780492863,0.790257411,0.334979557,0.250924859,0.984868854
1.139367816,3.299010217,0.18614304,2.280258315,1.31670643,1.811901675,7.880489561,1.589063634,0.404607467,0.222927706,0.139076679,0.251993268,0.183123158,0.828605225,0.654633438,0.056423905,0.590772391,0.918946674,0.376113885,0.273321438,0.650773858
7.752727273,14.58545455,7.064727273,0.339025696,0.121512721,0.181165432,12.51581028,0.315781601,-0.114637613,-1.228959419,-1.228959419,-0.222644964,-0.149334203,0.384799877,0.46846173,0.484367988,0.080123536,0.080123536,0.490917413,0.329272037,0.080123536
1.195205554,1.195205554,0.853568544,11.05994855,0.75499227,1.16099302,30.05227169,1.806353208,1,0.134714371,0.054622953,0.063416868,0.041239908,0.417964918,0,0.714160456,0.999858088,1,0.537754844,0.349701285,0.999858088
0.656248356,0.664611056,0.231289118,-8.459481711,0.73817775,1.033989352,4.783647771,4.26898803,1,0.54648339,0.406996144,0.420829679,0.300435498,0.172916332,0.012582847,0.348006727,0.459115586,0.909430082,0.400732211,0.286087668,0.549685505
0.241520809,0.26051825,0.031510423,-4.451736658,0.795178659,1.689292121,2.415059278,12.63626641,1,0.086562433,0.051121849,0.086359737,0.040651003,0.062928292,0.072921731,0.120952844,0.396770166,0.456372968,1.124418333,0.529282917,0.540378702
1.512941771,1.787967943,0.277589257,4.142847326,0.305913914,0.5501022,0.409391355,1.825777078,0.354298447,0.12619432,0.086837042,0.047769248,0.026564659,0.167552719,0.153820528,0.155254046,0.070365163,0.21111073,0.798225496,0.443896218,0.429933964
1.202317517,1.484775438,0.474435422,8.895533455,0.415275722,0.578445332,0.506186506,2.90436925,0.383649032,0.368570994,0.280230853,0.162098229,0.11637307,0.142983101,0.190236122,0.319533453,0.180857438,0.341387002,0.392918732,0.282083027,0.20498235
0.764679863,1.377536704,0.016400893,9.719234393,1.069524943,1.742989541,4.466242005,2.663716843,0.262594634,0.088653728,0.056528796,0.0985291,0.060458957,0.401516004,0.444893293,0.011905957,0.26608043,0.754361805,0.629685733,0.386384761,0.351949741
2.519679853,2.635586214,0.006840933,2.614274391,0.690372202,1.509883741,1.696114621,1.622360571,0.695346694,0.569230275,0.365906893,0.552476868,0.252611947,0.425535614,0.04397745,0.002595602,0.121475756,0.297472535,1.187058232,0.542764971,0.232006984
0.473903435,1.147739963,0.048098534,21.29456227,0.680985887,1.916768578,1.021216881,2.741089389,0.377355693,0.202773439,0.114603911,0.219669176,0.078043646,0.24843622,0.587098602,0.04190717,0.168384651,0.335736297,1.814699347,0.644722926,0.399662414
1.193213176,1.329571162,0.017165942,7.341857132,1.529880541,4.160244491,22.29805269,1.819883325,0.190165518,0.235217968,0.166776258,0.69383001,0.255147752,0.840647595,0.10255787,0.012910886,0.99998757,1,1.719347738,0.632269727,0.99998757
7.339021768,7.339021768,0.121472722,0.950503445,0.439715617,0.481482675,3.562405657,0.820989802,1,0.879482605,0.650490633,0.31319997,0.28603089,0.535592057,0,0.016551623,0.619446015,0.84137931,0.094975786,0.086736945,0.774222725
2.458681399,2.662002766,0.928082864,1.764669523,0.222498972,0.287408636,2.904203761,1.101759046,0.488329254,1.237254469,1.231829415,0.354038411,0.274080778,0.20194885,0.076379097,0.348640834,0.155429019,0.335910312,0.291730173,0.225844514,0.155429019
0.712378902,1.090527449,0.127987083,32.96730083,0.449462701,0.590405158,0.628770999,2.73669924,0.423883248,0.274652396,0.195582586,0.115472968,0.087907078,0.164235329,0.346757477,0.117362551,0.414987352,0.630867698,0.313579872,0.238721587,0.545574928
0.27432396,0.34567658,0.018643061,-0.914177181,0.135375401,0.18542997,0.161541063,1.730425414,0.356971734,0.38184033,0.324600149,0.060190596,0.043942875,0.078232439,0.20641439,0.053932093,0.768059933,0.838403562,0.369746416,0.26993786,0.920567292
1.438289065,1.597861331,0.410624353,7.451073159,1.468056566,2.711699983,4.086513512,2.787919347,0.415883291,0.232612163,0.141828375,0.384596002,0.208212077,0.526577846,0.099866154,0.256983723,0.414237557,0.718570295,0.847135898,0.458621317,0.695667262
3.09612044,3.09612044,2.318702953,1.864088398,0.969011172,1.30552546,15.83294228,1.262016084,0.818998222,0.626526378,0.439152341,0.573324563,0.425543525,0.76782791,0,0.748905929,0.311051693,0.962009804,0.347314657,0.257790287,0.349041889
1.611761459,2.285823215,1.163459304,2.700716694,0.350556811,0.563645022,1.094685636,1.519209447,0.613017229,0.412361433,0.262519422,0.147967765,0.092027971,0.230749494,0.294887965,0.508989189,0.110031685,0.267020357,0.607856426,0.378053921,0.247321148
8.603013183,9.116148776,2.102919021,1.029456978,0.634664902,0.699647939,2.227556861,0.916530236,0.704651621,0.864598653,0.720897078,0.504374155,0.457528074,0.692464774,0.056288637,0.230680639,0.538117973,0.817803789,0.102393465,0.092883199,0.565416602
1.844602216,2.00816137,0.10881826,1.833618534,0.240872189,1.13413393,0.461067439,0.920535272,0.369956927,0.427961235,0.330437904,0.374760839,0.079593301,0.261665355,0.081447216,0.054188006,0.165448199,0.165437221,3.708446977,0.787615746,0.937495884
0.628248121,0.751185265,0.027636904,-14.14659408,0.746749469,1.69723521,1.4903025,4.685769578,0.39626706,0.26725206,0.157493101,0.267302836,0.11760789,0.159365384,0.163657555,0.036791063,0.171225633,0.378829125,1.272830823,0.560020046,0.744328671
0.775277087,1.473968936,0.022411973,4.114376616,0.440583265,0.706801847,0.684472732,1.323017507,0.238893829,0.086954841,0.042317507,0.029910092,0.018644385,0.333013934,0.474020742,0.015205187,0.218409389,0.599837185,0.604241248,0.376652358,0.618572204
0.689864046,1.931757214,0,3.590666594,1.062446437,1.763017759,3.022890605,1.73190993,0.24042843,0.177986412,0.112165509,0.197749785,0.119169846,0.613453632,0.642882635,0,0.292847741,0.799161332,0.659393072,0.39736969,0.37673597
0.861609328,1.936379011,0.013908051,3.095201882,0.834361527,1.44056586,1.889743329,1.496753508,0.311341109,0.0733168,0.041253657,0.059428609,0.034420464,0.557447517,0.555040969,0.007182505,0.264721106,0.684112776,0.726548761,0.420809871,0.264721106
2.610169492,2.987831378,0.435028249,3.931788369,1.405109774,1.869050094,4.096583144,2.615854545,0.443282918,0.114157028,0.072008452,0.134587404,0.10117978,0.53715134,0.1264,0.1456,0.59899276,0.724268178,0.330180836,0.248222517,0.752911552
0.570434861,0.90664029,0.063522241,-37.86285302,0.945288548,2.36816446,2.528812134,3.898861559,0.250515349,0.012436507,0.015553583,0.036833443,0.014702624,0.242452453,0.3708256,0.070063333,0.328822809,0.445078278,1.505229187,0.600834924,0.392601444
19.36157732,19.36157732,7.115039922,0.56711186,0.092330253,0.093156248,3.663647308,0.537821279,1,0.863078006,0.861387998,0.080243674,0.079532172,0.171674601,0,0.367482453,1,1,0.00894609,0.008866767,1
0.808797617,1.90616086,0.166588968,2.957891891,0.755279166,1.276983252,1.710860388,1.406138336,0.198113875,0.07802744,0.057995837,0.074059713,0.043803048,0.537130058,0.575692884,0.087395021,0.124918932,0.689732788,0.690743383,0.408544188,0.173968728
0.560502745,1.384513146,0.080063565,4.228283739,0.779848936,2.761446729,2.334757894,1.174297759,0.235063089,0.045832593,0.022249867,0.061441822,0.017351535,0.664098122,0.595162569,0.057827956,0.269670516,0.668430608,2.54100211,0.717594068,0.269670516
0.141045458,1.504039907,0.003618352,0.446891553,0.042417507,0.053955351,56.24561404,0.149764096,0.238615097,-0.095601996,-0.095601996,-0.005158239,-0.004055198,0.283228811,0.906222264,0.002405755,0.130827533,0.880618716,0.272006664,0.213840597,0.130827533
0.497363204,0.588888938,0.174701244,-4.501774727,0.209039085,0.459858326,0.234751133,3.142747754,0.407651143,0.347825913,0.197664507,0.09089767,0.041319608,0.066514751,0.155421045,0.296662466,0.050275775,0.207084588,1.199867679,0.545427205,0.406306324
0.487775181,0.549205034,0.043236456,-6.435129853,0.597518807,1.49924403,0.679942193,5.28204216,0.254092185,0.128000614,0.075100629,0.112594169,0.044874038,0.113122688,0.111852313,0.078725528,0.118153261,0.342462732,1.509116053,0.601453269,0.481527033
2.627132703,2.70582266,1.71314676,2.338208022,1.154274879,1.826272727,6.160422232,1.474068603,0.843246442,0.722569012,0.468861345,0.856268687,0.541194872,0.783053704,0.029081713,0.633133422,0.77989104,0.786484142,0.582181818,0.367961388,0.991862725
0.697534556,1.103422382,0.095879851,29.41187432,1.326178094,2.605041204,3.5623497,2.756737713,0.475382152,0.170340174,0.107736539,0.280658122,0.142877837,0.481067926,0.367844474,0.086893154,0.537012447,0.888086259,0.9643223,0.490918573,0.537012447
1.478634015,1.716827679,0.2846102,10.19682818,0.542202609,0.810921291,0.683257728,4.257485343,0.21809799,0.046253151,0.007456814,0.00604689,0.004043104,0.127352783,0.138740578,0.165776801,0.178860971,0.223852823,0.495605661,0.331374555,0.483443642
1.410142334,1.429064068,0.979294185,7.308451705,0.36497534,0.631682525,0.448421979,2.194299115,0.338670682,0.295376908,0.178269323,0.112609616,0.065063907,0.166328892,0.013240648,0.685269616,0.22383924,0.275664056,0.730753988,0.422217134,0.544783571
2.74914256,3.146267105,1.837935216,2.467329545,0.305129203,0.327463431,0.375756831,1.683121002,0.246159784,0.093408175,0.064531324,0.021131649,0.019690391,0.18128774,0.126220862,0.584163758,0.844821026,0.844821026,0.073195969,0.068203731,0.968946644
0.259839551,0.946632687,0.036221612,-39.25233117,0.271109897,0.342842617,0.476790961,2.212887296,0.326446578,0.079156888,0.025087464,0.008601052,0.00680146,0.122514101,0.725511748,0.03826364,0.488876659,0.618560355,0.264589087,0.209229298,0.603150914
7.854029062,17.88309115,2.598414795,1.118305231,0.326808968,0.368334923,0.487632207,1.055771006,0.36680077,0.266398461,0.266398461,0.098123856,0.087061406,0.309545314,0.560812558,0.145300092,0.153432715,0.153534124,0.127064918,0.112739662,0.204238921
0.776341948,0.910536779,0.089960239,-16.97222222,0.126710908,0.148784883,0.185702997,1.667576419,0.311292962,0.144026187,0.106710311,0.015876881,0.01352136,0.075985068,0.147379913,0.098799127,0.110427733,0.562482527,0.174207373,0.148361676,0.547665642
0.976877577,1.064169206,0.062197526,41.7877095,0.313653137,0.364309371,0.402637599,2.51979114,0.476403743,0.478542781,0.371724599,0.135422755,0.116592586,0.124475847,0.08202796,0.058447027,0.551115802,0.841224367,0.161503994,0.1390473,0.709891435
3.311591356,3.365815324,0.047151277,1.045673476,0.134017327,0.153358991,0.175694154,0.734998833,0.133894536,-0.201080051,-0.201080051,-0.030837434,-0.026948211,0.182336789,0.016110203,0.014008872,0.184810127,0.429535865,0.144322112,0.126120181,0.415527426
0.853103712,0.903951759,0.526423259,-25.62004704,0.95421388,1.984193933,1.470670101,2.722225426,0.369101425,0.325196678,0.247775455,0.491634555,0.236430778,0.350527135,0.056250841,0.582357691,0.391320434,0.747019077,1.079401667,0.519092431,0.644301357
1.298397749,1.618819273,0.710029863,5.451023154,0.45507458,0.928281878,0.704204245,2.083739823,0.401327942,0.300021281,0.206831241,0.191997693,0.09412364,0.218393187,0.197935328,0.438609717,0.091585419,0.264649335,1.039841645,0.50976488,0.32312509
0.896614655,2.39310156,0.365270554,5.383899915,1.765833119,2.30965494,4.128999849,3.134141691,0.287921553,0.139422843,0.075660616,0.174749916,0.133604022,0.563418407,0.625333638,0.15263479,0.64686559,1,0.307940879,0.23543439,0.64686559
0.713335237,1.758455283,0.008879517,3.44203356,1.001046905,1.683044128,3.6093799,1.484614686,0.377032089,0.139462743,0.080897401,0.136153896,0.080982093,0.674280616,0.594339848,0.005049612,0.391947216,0.946285623,0.681283984,0.405216484,0.445661592
0.728815342,1.467712917,0.076384833,6.015790229,1.267633692,3.193895324,5.841990111,1.917038926,0.230737844,0.118627035,0.076526501,0.244417635,0.097007571,0.661245671,0.503434674,0.052043443,0.414299766,0.747011229,1.519572763,0.603107315,0.414299766
0.501405212,1.419306762,0.024357009,9.486544125,1.217501238,1.754517111,2.873216043,2.802616183,0.152311217,0.181150577,0.147097865,0.258085722,0.179091833,0.434415974,0.646725271,0.017161201,0.273079544,1,0.44108035,0.306076167,0.273079544
0.740916855,1.213907971,0.037320892,16.03348386,0.941676207,1.598579626,2.979315897,2.825329503,0.234495031,0.101337351,0.062452664,0.099835556,0.058810187,0.333297835,0.389643307,0.030744416,0.307494203,0.668157641,0.697590353,0.410929945,0.415215666
2.06639892,2.520316906,0.277282154,2.955784277,1.34523571,1.920005626,6.707581937,1.783001493,0.210117748,0.083180715,0.040867556,0.078465938,0.054976496,0.754478173,0.180103536,0.110018765,1.000010973,1,0.42726335,0.299358454,1.000010973
1.344693676,1.344693676,0.718309859,1.747771986,0.059168544,0.075216009,0.668567753,0.448017241,0.300654224,4.085113206,4.085113206,0.307265912,0.241710199,0.132067559,0,0.534181034,0.249535295,0.460337789,0.271216163,0.213351727,0.292341489
0.351099267,0.351099267,0.292471686,-1.261806982,0.035903391,0.044747454,23.74879227,2.332068311,1,1.066110659,1.066110659,0.047705737,0.038276988,0.015395514,0,0.833017078,0.221860912,0.221860912,0.246329453,0.197643931,0.896127411
0.707964129,0.845485926,0.067622149,-21.14699447,0.388893771,0.460234001,0.446292109,3.86465129,0.22109502,0.11697583,0.076007199,0.034981097,0.029558726,0.100628425,0.162654152,0.079980218,0.51759635,0.767818353,0.183444002,0.155008603,0.743234012
0.936042861,1.937298564,0.082039262,3.635153843,1.19526019,1.965757064,3.75366596,1.758750324,0.3001769,0.052025749,0.032763323,0.064404733,0.039160695,0.679607659,0.51683087,0.042347247,0.46070278,0.89499513,0.644626902,0.391959356,0.492245448
0.694666872,1.083170934,0.003834874,32.32078645,1.637676176,5.22791662,5.244546293,2.48174126,0.073441299,0.010714638,0.022098605,0.115529663,0.036190359,0.659889974,0.358672901,0.003540414,0.207765087,0.887118239,2.192268003,0.686741075,0.279647563
1.014693278,2.397038739,0.033088131,5.914350244,2.4488824,4.488339729,9.669073154,3.446993273,0.12259731,0.085722819,0.055398372,0.248646713,0.135664098,0.710440145,0.576688828,0.013803753,0.215723738,0.652264196,0.832811461,0.454390142,0.297481769
1.705047207,2.772911195,0.594732732,2.584964965,1.090780837,1.431490371,3.405485955,1.652744355,0.127123042,0.001316615,-0.002098839,-0.003004468,-0.002289373,0.659981584,0.385105729,0.214479545,0.750159722,1,0.312353795,0.238010357,0.750159722
0.788412141,1.937411816,0.053254224,3.056443209,0.944400057,1.408746465,2.737487038,1.47885233,0.224097329,0.080635895,0.080635895,0.113595532,0.076152544,0.638603353,0.593059083,0.027487302,0.117325712,1,0.49168401,0.329616733,0.117325712
15.44719101,15.44719101,12.92134831,1.393840411,0.175719664,0.177266523,0.207152434,1.303607797,0.808168731,0.60104899,0.423278652,0.075033135,0.074378383,0.134794886,0,0.836485307,1,1,0.008802991,0.008726175,1
1.888250446,1.888250446,0.714186646,4.535355789,0.217934701,0.521433609,7.145317167,2.133473242,1,0.426667322,0.327980523,0.171020068,0.071478337,0.102150192,0,0.378226653,0.021979135,0.092944025,1.392613964,0.582047077,0.378433377
0.970099095,1.744991383,0.067460146,3.642116678,1.014657547,1.898949162,3.314914728,1.55493349,0.280754405,0.076758486,0.076758486,0.145760463,0.077883577,0.652540803,0.444066541,0.038659301,0.26802581,0.803030827,0.871517308,0.465674191,0.26802581
0.781188934,1.762939875,0.156134429,2.0699166,0.224913519,0.381284922,1.430512888,0.895788866,0.599916144,0.380991338,0.318068864,0.121274862,0.071537987,0.251078716,0.556882827,0.088564807,0.117010358,0.347267945,0.695251241,0.410116934,0.158617905
0.516536518,0.626090951,0.146072577,-8.82002457,0.374283182,0.443589744,0.420111765,5.267424798,0.816978898,0.20412285,0.132321192,0.058696324,0.049525597,0.071056199,0.174981658,0.233308877,0.72639306,0.72639306,0.185171455,0.156240225,1
0.434095599,0.565932668,0.20298499,-3.988473561,0.383143368,0.548616523,0.580776999,3.059137905,0.672457426,0.223733407,0.1494114,0.081969563,0.057245987,0.125245537,0.232955397,0.358673393,0.099429638,0.733734315,0.431883123,0.301618977,0.365695323
0.91507301,1.517883498,0.027084315,9.649830221,1.71373345,3.286049081,3.640137696,3.292405404,0.22885419,0.027110497,0.016362437,0.05376777,0.028040855,0.520511067,0.397138838,0.017843474,0.44157627,0.71668092,0.917479687,0.478482089,0.537955169
1.007678133,2.0754914,0.028746929,3.962533554,0.859844588,1.68594479,1.585248823,2.053330966,0.127947535,-0.000417988,0.002997982,0.005054432,0.002577799,0.418755964,0.514486963,0.013850661,0.241975871,0.411766194,0.960755249,0.48999244,0.304322533
0.225264336,1.209941158,0.038118864,3.74846891,0.220677749,0.759555582,1.054696211,0.650410062,0.600538203,0.207381067,0.174473811,0.132522557,0.038502488,0.339290183,0.813822073,0.031504726,0.375589661,0.39525401,2.44192192,0.709464647,0.464381162
0.550979778,0.58891415,0,-7.796897338,0.629584669,1.645025373,0.746643353,5.442549077,0.248302335,0.170749967,0.112662938,0.185333392,0.070930859,0.115678271,0.064414096,0,0.127689231,0.318212938,1.612873935,0.61727966,0.436534591
0.34609633,1.054847654,0.023848838,41.17949446,0.773242389,1.863830936,1.221682971,2.141161008,0.206727221,0.119495424,0.087880105,0.163793658,0.067952622,0.361132295,0.671899228,0.022608798,0.327798031,0.585089318,1.410409677,0.585132764,0.690658039
0.425824758,1.182947114,0.018403157,7.41721264,0.688305995,1.689371637,1.998462906,1.147099167,0.227418579,0.009968754,0.006279293,0.01060806,0.004322075,0.600040532,0.640030604,0.015557041,0.113253903,0.856014127,1.454380266,0.592562722,0.256918707
1.929339715,2.013859297,0.933009109,3.809256712,0.674406462,0.843107714,2.516338335,1.91773593,0.80160307,0.67604656,0.496418744,0.418534472,0.334788009,0.351668054,0.041968961,0.463294089,0.441170262,0.872711104,0.250146616,0.200093643,0.513660392
2.061324304,2.124153499,0.103085026,5.869812584,2.679346166,4.511059671,46.3994709,3.106447042,0.307543189,0.096869833,0.06613832,0.298353909,0.177207455,0.862511457,0.029578463,0.048529933,1,1,0.683641975,0.406049496,1
10.08201074,11.2775267,8.963425571,0.786586549,0.538215824,0.581579986,3.493827979,0.716838406,0.772413214,0.695583443,0.477168412,0.277511598,0.25681959,0.750818901,0.106008701,0.794804199,0.182615109,0.892898535,0.080569787,0.074562287,0.182615109
1.506137345,1.608610159,0.131059139,6.431760329,1.022323547,1.463517329,2.518217537,2.433426555,0.61367857,0.558593631,0.427413462,0.625527009,0.436954847,0.42011687,0.063702702,0.081473524,0.324665101,0.86635005,0.431554266,0.301457372,0.45831505
0.860684903,1.570478659,0.027450854,3.739113256,1.052293811,2.309159041,5.181181808,1.358238333,0.254928748,0.108130548,0.065205905,0.150570806,0.068615771,0.774749015,0.451960141,0.017479291,0.698667717,0.906346218,1.194405229,0.544295654,0.773978899
21.96351931,21.96351931,1.613018598,0.196983656,0.031271329,0.031612783,0.902313223,0.188014981,1,3.677290837,3.677290837,0.116249398,0.114993771,0.166323601,0,0.073440808,0.340692423,0.701455093,0.010913611,0.010795732,0.340692423
0.197566213,16.03030303,0.03101885,0.00261938,0.000667776,0.000728609,16.5,0.002455978,1,1.43030303,1.43030303,0.001042131,0.000955121,0.27189798,0.987675454,0.001935013,0.203005332,0.203150751,0.091098168,0.083492183,0.999806108
2.9635821,3.153105317,2.390325179,1.855086144,0.752698226,0.929360792,3.628164189,1.266749898,0.568116912,0.643382673,0.490669136,0.456008657,0.369325788,0.594196398,0.060106846,0.758086058,0.978091193,0.991359907,0.234705702,0.190090401,0.978091193
0.197566213,16.03030303,0.03101885,0.00261938,0.000667776,0.000728609,16.5,0.002455978,1,1.43030303,1.43030303,0.001042131,0.000955121,0.27189798,0.987675454,0.001935013,0.203005332,0.203150751,0.091098168,0.083492183,0.999806108
0.503802011,0.891724671,0.026580046,-14.92565714,0.475558355,1.202989062,0.819499263,1.81230876,0.276298914,0.134613838,0.078074571,0.093922855,0.037129015,0.26240471,0.435025152,0.029807459,0.150047272,0.486643462,1.529635003,0.604686052,0.313694968
0.028697319,0.122658348,0.001525506,-0.185484642,0.065431271,0.126327071,0.069391817,1.326720975,0.068463401,-0.396781501,-0.396781501,-0.050124245,-0.025961918,0.049318035,0.766038596,0.012437037,0.820323153,0.834099262,0.930683435,0.482048698,0.97748234
0.317666399,0.331957184,0.182081411,-2.46545119,0.101540609,0.195752664,1.51110616,4.961564434,1,-1.122982522,-0.961096555,-0.188137211,-0.09759033,0.020465442,0.043050084,0.548508723,0.123622554,0.128097384,0.927826377,0.481281088,0.99552517
0.968067446,1.163820472,0.19566275,16.47909013,0.749269554,1.539022159,1.390764119,2.31961233,0.259957308,0.142152774,0.091531621,0.140869192,0.068581857,0.32301499,0.168198644,0.168121076,0.338828202,0.540867008,1.054030021,0.513152199,0.428493925
2.597623155,2.763235576,1.73337167,2.221637605,1.181895993,1.859172868,8.581674645,1.417638979,0.612260476,0.540652953,0.349699556,0.650151926,0.413308504,0.833707319,0.059934239,0.627297826,0.224416574,0.828226703,0.573042703,0.364289349,0.246737577
0.525881374,1.423443598,0.023034103,6.836959807,0.76578208,1.081119182,1.31738776,2.03384726,0.387583707,0.069860985,0.040798285,0.044107808,0.031242596,0.376518972,0.630556929,0.016181957,0.464082627,0.90687014,0.411784383,0.291676539,0.464082627
0.509833262,1.147783953,0.024341983,51.28028336,3.611517726,9.515157563,9.321990588,6.602638918,0.048623663,0.011597555,0.009915964,0.094351958,0.035811679,0.546980953,0.555810777,0.021207809,0.320371407,0.768083055,1.634670043,0.620445831,0.425103882
0.367189603,0.910900441,0.071199814,-35.68127002,1.724870343,5.368389496,4.269324624,3.490156863,0.301786758,0.063996858,0.037746978,0.202640479,0.065108642,0.494209977,0.596893813,0.078164211,0.303023388,0.799397437,2.112347706,0.678699993,0.303023388
0.522134179,1.636265188,0.038800845,4.829922371,0.258555133,0.370043605,0.455017599,1.878125555,0.32098532,0.138842094,0.106370544,0.039361739,0.02750265,0.137666586,0.680898804,0.023713054,0.261049153,0.279252965,0.431198059,0.301284687,0.756018764
1.880184201,2.098063905,0.645157639,3.196321587,1.327407467,2.134795928,8.495248694,1.672859132,0.727683331,0.409871716,0.282676126,0.603455842,0.3752264,0.793496261,0.103847982,0.307501424,0.145705858,1,0.608244628,0.378204048,0.145705858
0.897805182,0.907155985,0.31652576,-24.23747126,0.157865973,0.229557378,0.169636461,2.480614339,0.36160616,0.18289024,0.119466075,0.027424319,0.018859628,0.063639869,0.010307823,0.348920986,0.1361136,0.224631922,0.454128296,0.312302771,0.16226823
1.712041582,1.849379151,0.895177592,7.499218059,1.152887681,1.518218735,1.733208662,3.444225845,0.15013011,0.1261753,0.073360474,0.111377246,0.084576386,0.33473057,0.074261445,0.484042221,0.647741095,0.752172024,0.316883474,0.24063137,0.89556907
1.030375812,1.422441752,0.482909954,8.113135379,1.229759623,2.304125858,4.733649989,2.409467468,0.481509204,0.372455326,0.239572579,0.552005374,0.294616685,0.510386482,0.275628819,0.339493658,0.405822095,0.769517531,0.873639217,0.466279318,0.579882362
0.89204442,1.757873657,0.085381395,3.411962527,1.122668353,2.130813081,5.036879433,1.471002486,0.247254295,0.052731625,0.034708533,0.073957396,0.038966171,0.763199494,0.492543496,0.048570837,0.868671679,0.917794486,0.897839784,0.473047739,0.868671679
0.332410987,0.899997756,0.074586627,-19.71487063,0.796504474,1.623690434,1.292195427,2.190595787,0.177383028,0.07402118,0.048889104,0.07938077,0.03894039,0.363601756,0.630653538,0.082874237,0.682390147,0.79302088,1.038520168,0.509448071,0.886085202
